Product Title,URL,Description,Details
Orsha B Super Soft 1480742-04A,https://textil.eu/en/p-30548/orsha-b-super-soft-1480742-04a-abstract-linen-plain-green-100-linen/,"Traditional material from the origins of plants. A stem is processed from a flax plant, only around 10% of the plant can be used for textiles.
Characteristics: flax absorbs moisture very well, is firm, pleasantly cool, refreshing, flexible and comfortable to wear.
Our 100% flax can only be used for producing outerwear, shirts, trousers, tops, dresses and skirts.
The flax we offer is called Capri.","{'Design': '1480742-04A', 'Fabric': 'Linen plain', 'Material': '100% linen', 'Colour': 'Green', 'Motive': 'Abstract', 'Weight': '131 gsm', 'Width': '140-145 cm', 'VAT rate': '21.0%'}"
Diana Soft 1480544-19,https://textil.eu/en/p-30324/diana-soft-1480544-19-floral-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1480544-19', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Grey', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Nora 1481341-306,https://textil.eu/en/p-27181/nora-1481341-306-stripes-linen-plain-white-100-linen/,"Traditional material from the origins of plants. A stem is processed from a flax plant, only around 10% of the plant can be used for textiles.
Characteristics: flax absorbs moisture very well, is firm, pleasantly cool, refreshing, flexible and comfortable to wear.
Our 100% flax can only be used for producing outerwear, shirts, trousers, tops, dresses and skirts.
The flax we offer is called Capri.","{'Design': '1481341-306', 'Fabric': 'Linen plain', 'Material': '100% linen', 'Colour': 'White, Burgundy', 'Motive': 'Stripes', 'Weight': '132 gsm', 'Width': '139-145 cm', 'Thread': '18x17', 'Yarn': 'Ne L 14/1', 'VAT rate': '21.0%'}"
Gloria 80387-301,https://textil.eu/en/p-29067/gloria-80387-301-childrens-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80387-301', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': ""Children's"", 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Glorima 80381-104,https://textil.eu/en/p-27475/glorima-80381-104-childrens-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80381-104', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Black', 'Motive': ""Children's, Animals"", 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Sateen Trachten UNI-9330,https://textil.eu/en/p-30432/sateen-trachten-uni-9330-unicoloured-cotton-sateen-grey-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNI-9330', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Grey', 'Motive': 'Unicoloured', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Diana Soft 1478771-20,https://textil.eu/en/p-29000/diana-soft-1478771-20-checks-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478771-20', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Beige', 'Motive': 'Checks', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Olympia UNI-9415,https://textil.eu/en/p-28430/olympia-uni-9415-unicoloured-cotton-poplin-blue-100-cotton/,"Cotton poplin is a dense linen weave fabric with predominantly warp yarns generally made from 100% cotton. The fabric has a matt gloss finish and a fine transverse ribbing on the surface.
Characteristics: The fabric is very soft, firm, flowing and pleasant to the touch.
Our high-quality cotton poplin is used for making shirts, blouses, skirts, women's dresses, overalls, underwear, linen and linings.
It can also be used to make fashion accessories or use for decorative purposes.
Our poplins include: Olympia, Prim, Savoy, Barocco, Cobra, Milano, Pelle D´uovo, Olbia.","{'Design': 'UNI-9415', 'Fabric': 'Cotton poplin', 'Material': '100% cotton', 'Colour': 'Blue', 'Motive': 'Unicoloured', 'Weight': '105 gsm', 'Width': '140-150 cm', 'Thread': '57x29', 'Yarn': 'Ne 50/1', 'VAT rate': '21.0%'}"
Glorima ACRYL 1481032-601,https://textil.eu/en/p-29665/glorima-acryl-1481032-601-plain-acrylat-coated-matt-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton canvas, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1481032-601', 'Fabric': 'Plain - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Weight': '140 gsm', 'Width': '140-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Javanaise double folded 1479062-48,https://textil.eu/en/p-27342/javanaise-double-folded-1479062-48-floral-viscose-white-100-viscose/,"Viscose is a fibre that is made on the basis of regenerated cellulose. It‘s composed of pure cellulose obtained from cotton processing as waste or wood processing. Therefore it’s chemically made from natural raw materials.
Characteristics: Very comfortable to wear, very absorbent, soft and cool fabric.
Our quality viscose can be used to make outerwear, scarves, skirts and tops.
The viscose we offer is called Javanaise.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1479062-48', 'Fabric': 'Viscose', 'Material': '100% viscose', 'Colour': 'White, Pink', 'Motive': 'Floral', 'Weight': '115 gsm', 'Width': '138-142 cm', 'Thread': '45x26', 'Yarn': 'viskózová stříž', 'VAT rate': '21.0%'}"
Diana Soft 82433-301,https://textil.eu/en/p-30757/diana-soft-82433-301-childrens-cotton-plain-brown-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '82433-301', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Brown', 'Motive': ""Children's, Animals"", 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 1477551-22,https://textil.eu/en/p-27415/diana-soft-1477551-22-floral-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1477551-22', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, White', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 1478517-33,https://textil.eu/en/p-27926/diana-soft-1478517-33-floral-cotton-plain-grey-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478517-33', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Grey, Blue', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Sateen Trachten UNi-9429,https://textil.eu/en/p-30403/sateen-trachten-uni-9429-unicoloured-cotton-sateen-pink-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': 'UNi-9429', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Pink', 'Motive': 'Unicoloured', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
